version,tstamp,name,mean,stddev,median,user,system,min,max,recs_per_sec
0.120.0,2024-01-02-08,extsort,0.7080539026666667,0.007364281603943807,0.7092297080000001,1.306538,0.230186,0.700172458,0.714759542,1412429
0.120.0,2024-01-02-08,fill,1.6471753056666667,0.005362818963340175,1.646222042,1.580984,0.03888,1.6423530419999999,1.652950833,607165
0.120.0,2024-01-02-08,fixlengths,1.3843203056666666,0.0028171633428719883,1.385553167,1.286058,0.07273299999999999,1.381096875,1.386310875,722543
0.120.0,2024-01-02-08,flatten,5.604459819333333,0.010265842376082742,5.606461541,5.477403333333332,0.04745033333333334,5.593340542,5.613577375,178444
0.120.0,2024-01-02-08,flatten_condensed,6.472390694,0.04001999301252394,6.450361708,6.40182,0.049141333333333335,6.448225041,6.518585333,154512
0.120.0,2024-01-02-08,fmt,0.9262706663333334,0.007398135693850519,0.924472791,0.88193,0.04175566666666666,0.9199371670000001,0.934402041,1079914
0.120.0,2024-01-02-08,frequency,3.127439889,0.023929911235211807,3.126336125,3.040293666666667,0.077531,3.104080959,3.151902583,319795
0.120.0,2024-01-02-08,frequency_ignorecase,4.510170486,0.04499294708045653,4.493105334,4.3571159999999995,0.08556533333333333,4.476206583,4.561199541,221729
0.120.0,2024-01-02-08,frequency_ignorecase_index,1.2760882359999999,0.01427788383555068,1.282368833,6.455033333333333,0.3997793333333333,1.259746667,1.286149208,783699
0.120.0,2024-01-02-08,frequency_index,1.2265862223333335,0.04522110218514091,1.212994709,4.851554333333333,0.40359999999999996,1.189719625,1.277044333,814996
0.120.0,2024-01-02-08,frequency_j1,3.159557417,0.028198422573756425,3.144866584,3.020299,0.078212,3.141737667,3.192068,316456
0.120.0,2024-01-02-08,frequency_j1_ignorecase,4.493058250000001,0.0432364846130111,4.500323,4.33928,0.07948066666666666,4.446649583,4.532202167,222568
0.120.0,2024-01-02-08,frequency_selregex,0.8452396943333335,0.003510759653771025,0.8444885000000001,0.802539,0.040259666666666666,0.8421653330000001,0.8490652500000001,1183432
0.120.0,2024-01-02-08,frequency_selregex_ignorecase,1.186870055,0.000572853939903526,1.186590208,1.1262996666666665,0.03832966666666666,1.186490916,1.187529041,842460
0.120.0,2024-01-02-08,geocode_reverse,3.5020728610000003,0.003603140050222662,3.501475208,2.9886056666666665,9.526059666666667,3.4988059160000002,3.505937459,285551
0.120.0,2024-01-02-08,geocode_suggest,4.117468639,0.029087655936358828,4.123442125,19.84963433333333,2.4884606666666667,4.085857958,4.143105834,242895
0.120.0,2024-01-02-08,index,0.473668375,0.0004921408993001819,0.473462125,0.4328449999999999,0.035908,0.47331291700000006,0.474230083,2109705
0.120.0,2024-01-02-08,input,1.6118148613333334,0.0018457522462563673,1.6116643750000001,1.561134,0.038337666666666666,1.610048959,1.61373125,620347
0.120.0,2024-01-02-08,join,1.9662583886666667,0.001591950570157318,1.9658482080000002,1.3821443333333334,0.570453,1.964911667,1.968015291,508647
0.120.0,2024-01-02-08,joinp,3.1458730556666663,0.009373695998326617,3.1431465,6.3152669999999995,0.6817846666666666,3.138164917,3.15630775,317864
0.120.0,2024-01-02-08,jsonl,6.1751279163333335,0.024908403079557946,6.162295958,5.8905976666666655,0.21758666666666668,6.159251875,6.203835916,161943
0.120.0,2024-01-02-08,luau_filter,6.840838944000001,0.02430709252645401,6.846353166,6.737631666666666,0.04166266666666667,6.814248458,6.861915208,146177
0.120.0,2024-01-02-08,luau_filter_colidx,8.498259819333335,0.041286925282043696,8.48060325,8.391676333333335,0.041186,8.468737167,8.545439041,117675
0.120.0,2024-01-02-08,luau_filter_no_globals,4.166508222,0.018891874642594137,4.171372333,4.0991893333333325,0.03993966666666667,4.145659917,4.182492416,239981
0.120.0,2024-01-02-08,luau_filter_no_globals_colidx,5.712511055333334,0.02255182993209569,5.71546725,5.651138666666665,0.04178733333333332,5.6886269160000005,5.733439,175039
0.120.0,2024-01-02-08,luau_filter_no_globals_colidx,5.694840361,0.0035119595185893163,5.6961515,5.641845666666666,0.04086566666666667,5.6908614580000005,5.697508125,175593
0.120.0,2024-01-02-08,luau_filter_no_globals_no_colidx,4.151353819666666,0.009968727961144019,4.147366667,4.102439,0.040501,4.143995792,4.162699,240906
0.120.0,2024-01-02-08,luau_multi,22.651220958333337,0.02372519667210767,22.650675875,22.410161666666664,0.05423233333333333,22.627773,22.675214,44148
0.120.0,2024-01-02-08,luau_multi_colidx,24.13994651433333,0.0635054959634132,24.13977025,24.07264433333333,0.042622999999999994,24.076529334,24.203539959,41425
0.120.0,2024-01-02-08,luau_multi_no_globals,19.793286888666668,0.035456232629233406,19.774869041,19.724731666666667,0.043036,19.770829875,19.83416175,50523
0.120.0,2024-01-02-08,luau_multi_no_globals_colidx,21.584159903,0.04255173736499357,21.567242541,21.339697666666666,0.053496999999999996,21.552668584,21.632568584,46331
0.120.0,2024-01-02-08,luau_script,33.123873083333336,0.13562732532527622,33.176577208,32.850152,0.05332699999999999,32.969804625,33.225237417,30190
0.120.0,2024-01-02-08,luau_script_colidx,34.81792697233333,0.024712234963798093,34.8226755,34.52538666666666,0.05476366666666666,34.791185042,34.839920375,28721
0.120.0,2024-01-02-08,luau_script_no_globals,30.734591264,0.4824108318233072,30.459011625,30.258768,0.058758,30.453141167,31.291621,32536
0.120.0,2024-01-02-08,luau_script_no_globals_colidx,31.991664402999998,0.11359483600965642,32.018575167,31.830181333333332,0.047951,31.867030584,32.089387458,31258
0.120.0,2024-01-02-08,partition,1.0890580556666667,0.10877864188505294,1.051329084,0.8662966666666666,0.113912,1.004167125,1.211677958,918274
0.120.0,2024-01-02-08,pseudo,1.7599983473333334,0.0013052874318693836,1.7606432920000001,1.7091873333333334,0.047607333333333335,1.7584961250000002,1.760855625,568182
0.120.0,2024-01-02-08,rename,1.0217852916666665,0.004821092758257487,1.0193085,0.9779583333333334,0.04171,1.018706042,1.027341333,978474
0.120.0,2024-01-02-08,replace,1.983249402666667,0.0007157363036037162,1.982870125,1.9146376666666665,0.042072,1.9828031250000002,1.984074958,504286
0.120.0,2024-01-02-08,reverse,1.030494083,0.006005143691036847,1.033207583,0.9004853333333332,0.09958933333333332,1.023611083,1.034663583,970874
0.120.0,2024-01-02-08,safenames,1.036775639,0.003485319544726348,1.038285833,0.9761263333333332,0.04060233333333333,1.0327899170000001,1.039251167,964320
0.120.0,2024-01-02-08,sample_10,0.5394781663333333,0.0007799981164863891,0.539058125,0.48994833333333326,0.0389,0.538998208,0.540378166,1855288
0.120.0,2024-01-02-08,sample_1000,0.5378577360000001,0.0005231579789728619,0.5380465830000001,0.4887059999999999,0.03821466666666667,0.5372663750000001,0.53826025,1858736
0.120.0,2024-01-02-08,sample_100000,0.6759808333333334,0.0005240543306894367,0.675719959,0.6189056666666666,0.04257466666666667,0.6756384160000001,0.6765841250000001,1479290
0.120.0,2024-01-02-08,sample_100000_index,1.1377386946666666,0.0039032266754025716,1.138374209,0.17775566666666667,0.9560040000000001,1.133556708,1.141285167,878735
0.120.0,2024-01-02-08,sample_100000_seeded,0.6751017636666669,0.0010414499127640968,0.6755770830000001,0.6187293333333332,0.043416,0.6739074580000001,0.6758207500000001,1481481
0.120.0,2024-01-02-08,sample_100000_seeded_faster,0.6638601663333334,0.0005594332310225542,0.6639612500000001,0.6076053333333332,0.04278666666666667,0.6632570830000001,0.6643621660000001,1506024
0.120.0,2024-01-02-08,sample_100000_seeded_index,1.1347249583333332,0.001285710166006444,1.134039208,0.17704399999999998,0.9536029999999999,1.1339275,1.136208167,881057
0.120.0,2024-01-02-08,sample_100000_seeded_index_faster,1.0785863610000002,0.0040805678871437285,1.079023375,0.167587,0.9073776666666666,1.074304875,1.082430833,926784
0.120.0,2024-01-02-08,sample_1000_index,0.02875506966666667,0.00024386804105772715,0.028667333000000003,0.015817333333333333,0.01174,0.028567209000000003,0.029030667000000003,34482759
0.120.0,2024-01-02-08,sample_10_index,0.016493194333333332,0.00020358502872591766,0.016442375000000002,0.013954,0.0017886666666666667,0.016319833000000002,0.016717375,62500000
0.120.0,2024-01-02-08,sample_25pct_index,2.826636930333333,0.02358566033925161,2.836716833,0.4217843333333333,2.3755326666666665,2.79968625,2.843507708,353732
0.120.0,2024-01-02-08,sample_25pct_seeded_index,2.849360638666667,0.0037090769019793714,2.848930375,0.4233023333333333,2.3461416666666666,2.845885458,2.8532660830000003,351000
0.120.0,2024-01-02-08,schema,17.492113861333333,0.11412666378548558,17.437789,26.27202133333333,0.8840583333333333,17.415297917,17.623254667,57169
0.120.0,2024-01-02-08,schema_index,7.173504263999999,0.1320185497479547,7.121497708,11.2018,0.47270133333333336,7.07540925,7.323605834,139392
0.120.0,2024-01-02-08,search,0.6104867086666667,0.0021246593256855242,0.610382167,0.55662,0.041668666666666666,0.60841625,0.612661709,1639344
0.120.0,2024-01-02-08,search_unicode,0.6085168473333334,0.002203906897374791,0.609730875,0.5561440000000001,0.040444,0.6059728750000001,0.609846792,1642036
0.120.0,2024-01-02-08,searchset,1.7172507083333333,0.0037635895702404277,1.716553458,1.6046603333333334,0.07876733333333334,1.7138845,1.721314167,582411
0.120.0,2024-01-02-08,searchset_ignorecase,1.9259929166666667,0.008881181335947022,1.926915792,1.8093579999999998,0.08057633333333335,1.916686333,1.934376625,519211
0.120.0,2024-01-02-08,searchset_unicode,1.7154326943333331,0.009687868041159568,1.718892875,1.6042876666666668,0.081314,1.704489833,1.722915375,583090
0.120.0,2024-01-02-08,select,0.5106840973333333,0.0020262325857547674,0.511821209,0.46265033333333333,0.038843333333333334,0.508344708,0.511886375,1956947
0.120.0,2024-01-02-08,select_regex,0.5520012360000001,0.0004526267769818657,0.5517750410000001,0.5015499999999999,0.039185,0.551706292,0.552522375,1811594
0.120.0,2024-01-02-08,slice_one_middle,0.2643946386666667,0.0002555916211387287,0.264357333,0.23870466666666665,0.019884333333333334,0.26415975,0.264666833,3787879
0.120.0,2024-01-02-08,slice_one_middle_index,0.004793319333333333,0.0001643330715995209,0.0047614580000000005,0.0029309999999999996,0.001139,0.00464725,0.00497125,200000000
0.120.0,2024-01-02-08,snappy_compress,0.13654251400000003,0.007242888116006692,0.132569708,1.172504,0.09549966666666666,0.13215537500000002,0.144902459,7299270
0.120.0,2024-01-02-08,snappy_decompress,0.4976986526666667,0.0016161398089031024,0.4970435,0.47121566666666664,0.017205,0.496512958,0.4995395,2008032
0.120.0,2024-01-02-08,snappy_validate,0.4770212776666667,0.0043059702450837034,0.4749605,0.4570726666666666,0.016160666666666667,0.47413295800000005,0.481970375,2096436
0.120.0,2024-01-02-08,sort,1.330328569,0.0030048157022874752,1.328828958,2.924297333333333,0.1305393333333333,1.328368708,1.333788041,751880
0.120.0,2024-01-02-08,sort_random_seeded,1.196437639,0.011816545761358056,1.192269459,1.079667,0.10581099999999999,1.187270042,1.209773416,836120
0.120.0,2024-01-02-08,sortcheck_sorted,0.505651986,0.0004481924505622495,0.505706167,0.465949,0.038037666666666664,0.505179166,0.506070625,1976285
0.120.0,2024-01-02-08,sortcheck_unsorted,0.004582889000000001,0.0001369200769171564,0.004544167,0.0028896666666666667,0.0010856666666666666,0.0044695,0.0047350000000000005,200000000
0.120.0,2024-01-02-08,sortcheck_unsorted_all,0.5388478753333333,0.0019380796140051554,0.538130667,0.498761,0.03836066666666666,0.537370625,0.541042334,1855288
0.120.0,2024-01-02-08,split,0.9534190693333334,0.0027187667049023024,0.954988292,0.8360353333333332,0.092238,0.9502797080000001,0.9549892080000001,1049318
0.120.0,2024-01-02-08,split_index,0.1844400416666667,0.08148195350759586,0.13897879100000002,1.0731323333333334,0.15356633333333333,0.135831584,0.27850975,5434783
0.120.0,2024-01-02-08,split_index_j1,0.9887891663333335,0.011549948004329768,0.9872113330000001,0.8847523333333333,0.09393800000000001,0.97810925,1.001046916,1011122
0.120.0,2024-01-02-08,sqlp,2.682779958333333,0.010290433230917719,2.677177708,3.6808436666666666,0.26633966666666664,2.676506167,2.694656,372717
0.120.0,2024-01-02-08,sqlp_format_arrow,2.6914975556666665,0.013110460005137008,2.687608667,3.687807333333333,0.270012,2.6807715,2.7061125,371609
0.120.0,2024-01-02-08,sqlp_format_json,2.690948111333333,0.014742254395836034,2.694689542,3.677429666666667,0.26765999999999995,2.674695625,2.703459167,371609
0.120.0,2024-01-02-08,sqlp_format_parquet,2.6850286666666663,0.008382552212018992,2.683285,3.6839220000000004,0.26227433333333333,2.677655083,2.694145917,372439
0.120.0,2024-01-02-08,sqlp_format_parquet_statistics,2.6929454446666665,0.01568086082985559,2.693762292,3.693085,0.2650263333333333,2.676872125,2.7082019170000002,371333
0.120.0,2024-01-02-08,sqlp_lowmemory,2.747902222,0.007256331867839647,2.744067375,3.682971333333333,0.20515166666666665,2.743367916,2.756271375,363901
0.120.0,2024-01-02-08,sqlp_nooptimizations,2.6972289030000005,0.018279577957812022,2.687756625,3.697022666666667,0.27007699999999996,2.6856295,2.718300584,370782
0.120.0,2024-01-02-08,sqlp_tryparsedates,61.09529036133333,0.21303577841429672,61.130467875,60.324995666666666,0.10291933333333332,60.866855334,61.288547875,16368
0.120.0,2024-01-02-08,sqlp_tryparsedates_inferlen,0.6340154720000001,0.0009807145275705698,0.6337799580000001,0.6181206666666667,0.022526666666666667,0.6331739580000001,0.6350925000000001,1577287
0.120.0,2024-01-02-08,stats,2.0447411939999998,0.0037665451761810407,2.042800291,1.9296359999999997,0.08053833333333332,2.042340958,2.049082333,488998
0.120.0,2024-01-02-08,stats_create_cache,2.0473249856666667,0.0019060529062200663,2.047647166,1.933077,0.08059633333333333,2.045278375,2.049049416,488520
0.120.0,2024-01-02-08,stats_everything,3.622076514,0.0167221740016734,3.627092375,10.466566666666667,0.38298133333333334,3.603420458,3.635716709,276091
0.120.0,2024-01-02-08,stats_everything_create_cache,3.6202422223333333,0.009411357819985835,3.621255542,10.462239666666667,0.36687999999999993,3.610365208,3.629105917,276243
0.120.0,2024-01-02-08,stats_everything_index,1.327439139,0.009538471065407452,1.323663583,10.638699666666666,0.5966646666666667,1.320366375,1.338287459,753580
0.120.0,2024-01-02-08,stats_everything_index_j1,6.488578889333334,0.037216660779764696,6.472726209,6.331877333333332,0.24179699999999996,6.461913334,6.5310971250000005,154107
0.120.0,2024-01-02-08,stats_everything_index_j1_with_cache,0.004749458333333334,0.000031588771301418394,0.004748792,0.0029309999999999996,0.0011636666666666668,0.004718208000000001,0.004781375,200000000
0.120.0,2024-01-02-08,stats_everything_index_with_cache,0.004778222000000001,0.000020012960500635815,0.004770208000000001,0.0029256666666666667,0.0012116666666666667,0.004763458,0.004801000000000001,200000000
0.120.0,2024-01-02-08,stats_everything_infer_dates,7.693471944666666,0.03935514616718282,7.699103417,14.703516999999998,0.42846466666666666,7.651604417,7.7297080000000005,129988
0.120.0,2024-01-02-08,stats_everything_infer_dates_index,1.957485875,0.028251379368149837,1.95262175,17.257368666666668,0.5867779999999999,1.931982375,1.9878535,510986
0.120.0,2024-01-02-08,stats_everything_infer_dates_index_with_cache,0.004906819333333334,0.00003360156708151158,0.004894542,0.0029856666666666664,0.0012736666666666667,0.0048810830000000005,0.004944833,200000000
0.120.0,2024-01-02-08,stats_everything_j1,6.984648847,0.08905342167239635,6.943568583,6.686996333333333,0.24869866666666662,6.923550625,7.0868273330000005,143164
0.120.0,2024-01-02-08,stats_index,0.18930068033333333,0.002241938607387891,0.190120958,1.9320753333333334,0.05854333333333333,0.186764125,0.19101695800000001,5291005
0.120.0,2024-01-02-08,stats_index_j1,1.5388303056666668,0.0017992939526318016,1.537890209,1.4969089999999998,0.038348,1.537695791,1.540904917,649773
0.120.0,2024-01-02-08,stats_index_j1_with_cache,0.0047423053333333345,0.00005784149850525446,0.004747792000000001,0.0028966666666666667,0.001178,0.004681916,0.004797208000000001,200000000
0.120.0,2024-01-02-08,stats_index_with_cache,0.0049436386666666665,0.00012917168927568186,0.004956541,0.002988333333333333,0.0012763333333333333,0.0048085,0.005065875,200000000
0.120.0,2024-01-02-08,table,7.110347833666666,0.004045004419663216,7.110945709,6.034226999999999,0.9115833333333333,7.106037167,7.114060625,140647
0.120.0,2024-01-02-08,to_datapackage,0.71774225,0.003292911372385961,0.7163759580000001,2.073443333333333,0.3060956666666666,0.7153524170000001,0.721498375,1392758
0.120.0,2024-01-02-08,to_parquet,0.0049160696666666675,0.0001474915727976797,0.004856667,0.002971,0.0012433333333333333,0.004807542000000001,0.005084,200000000
0.120.0,2024-01-02-08,to_sqlite,0.7160338749999999,0.003996621800081783,0.716793958,2.089154666666667,0.30553366666666665,0.711711792,0.719595875,1396648
0.120.0,2024-01-02-08,to_xlsx,32.476457208333336,0.1425200043595887,32.466654875,30.451243666666667,3.3083706666666663,32.339091417,32.623625333,30792
0.120.0,2024-01-02-08,tojsonl,12.432602153,0.14625706352637924,12.376027209,20.093214333333332,0.5978089999999999,12.323083292,12.598695958,80431
0.120.0,2024-01-02-08,tojsonl_index,10.517438153,0.05863955858850666,10.487653542,23.55673033333333,0.9902273333333333,10.47966875,10.584992167,95084
0.120.0,2024-01-02-08,tojsonl_index_j1,19.757600333333333,0.07869725309504798,19.75773475,19.082332999999995,0.4390813333333334,19.678835958,19.836230292,50612
0.120.0,2024-01-02-08,tojsonl_j1,18.687634916333334,0.0593503636688396,18.6713785,17.922554333333334,0.39570666666666665,18.638106708,18.753419541,53510
0.120.0,2024-01-02-08,transpose,2.6321457223333335,0.017021914246547743,2.622837,2.378921666666667,0.17477033333333333,2.621808208,2.651791959,379939
0.120.0,2024-01-02-08,transpose_multipass,21.862284972333338,0.028357247017226445,21.872480917,20.12646833333333,1.6810183333333333,21.830239542,21.884134458,45741
0.120.0,2024-01-02-08,validate,1.0742433333333332,0.002683901135476895,1.074265416,5.740051,0.107942,1.071548459,1.076916125,931099
0.120.0,2024-01-02-08,validate_index,1.0857538056666665,0.002760535587041798,1.084916708,5.767384333333333,0.10491633333333333,1.083508709,1.088836,920810
0.120.0,2024-01-02-08,validate_no_schema,0.4981252776666667,0.00021777732477312484,0.498141333,0.4571323333333333,0.03885433333333333,0.497899917,0.49833458300000005,2008032
0.120.0,2024-01-02-08,validate_no_schema_index,0.5054978753333333,0.0031711862588982825,0.507058208,0.4565146666666666,0.039888,0.501848834,0.507586584,1980198
